AXVISOR_RT_HOST_TRACE schema=1 vm=1 counter_frequency_hz=24000000 start_ticks=1931969768 end_ticks=2055328787 records=1094 dropped=0 incomplete=0 failed_injections=0 unowned_virtual_timer_irqs=0 counter_frequency_mismatches=0
AXVISOR_RT_HOST_IRQ schema=1 sequence=269 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1986751236 guest_counter_ticks=54901091 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=270 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1986954075 guest_counter_ticks=55103930 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=271 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1986991329 guest_counter_ticks=55141184 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=272 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1987193293 guest_counter_ticks=55343148 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=273 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1987231261 guest_counter_ticks=55381116 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=274 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1987433197 guest_counter_ticks=55583052 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=275 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1987471242 guest_counter_ticks=55621097 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=276 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1987673234 guest_counter_ticks=55823089 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=277 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1987694304 guest_counter_ticks=55844159 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=278 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1987711244 guest_counter_ticks=55861099 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=279 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1987913145 guest_counter_ticks=56063000 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=280 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1987951246 guest_counter_ticks=56101101 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=281 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1988152678 guest_counter_ticks=56302533 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=282 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1988191472 guest_counter_ticks=56341327 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=283 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1988392652 guest_counter_ticks=56542507 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=284 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1988431355 guest_counter_ticks=56581210 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=285 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1988632276 guest_counter_ticks=56782131 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=286 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1988671399 guest_counter_ticks=56821254 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=287 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1988873041 guest_counter_ticks=57022896 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=288 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1988911254 guest_counter_ticks=57061109 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=289 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1989113190 guest_counter_ticks=57263045 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=290 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1989151270 guest_counter_ticks=57301125 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=291 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1989154770 guest_counter_ticks=57304625 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=292 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1989354235 guest_counter_ticks=57504090 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=293 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1989391657 guest_counter_ticks=57541512 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=294 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1989592298 guest_counter_ticks=57742153 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=295 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1989631456 guest_counter_ticks=57781311 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=296 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1989832188 guest_counter_ticks=57982043 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=297 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1989871479 guest_counter_ticks=58021334 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=298 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1990072582 guest_counter_ticks=58222437 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=299 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1990111243 guest_counter_ticks=58261098 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=300 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1990312241 guest_counter_ticks=58462096 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=301 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1990351441 guest_counter_ticks=58501296 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=302 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1990418081 guest_counter_ticks=58567936 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=303 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1990552509 guest_counter_ticks=58702364 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=304 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1990591471 guest_counter_ticks=58741326 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=305 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1990792728 guest_counter_ticks=58942583 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=306 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1990831249 guest_counter_ticks=58981104 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=307 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1991034578 guest_counter_ticks=59184433 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=308 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1991071244 guest_counter_ticks=59221099 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=309 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1991272354 guest_counter_ticks=59422209 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=310 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1991278969 guest_counter_ticks=59428824 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=311 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1991311232 guest_counter_ticks=59461087 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=312 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1991512762 guest_counter_ticks=59662617 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=313 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1991551262 guest_counter_ticks=59701117 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=314 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1991752127 guest_counter_ticks=59901982 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=315 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1991791348 guest_counter_ticks=59941203 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=316 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1991831332 guest_counter_ticks=59981187 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=317 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1991855167 guest_counter_ticks=60005022 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=318 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1991879177 guest_counter_ticks=60029032 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=319 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1991903103 guest_counter_ticks=60052958 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=320 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1991927274 guest_counter_ticks=60077129 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=321 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1991951193 guest_counter_ticks=60101048 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=322 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1991975182 guest_counter_ticks=60125037 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=323 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1991993319 guest_counter_ticks=60143174 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=324 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1991999101 guest_counter_ticks=60148956 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=325 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992023090 guest_counter_ticks=60172945 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=326 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1992031252 guest_counter_ticks=60181107 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=327 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992047079 guest_counter_ticks=60196934 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=328 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992071173 guest_counter_ticks=60221028 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=329 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992095204 guest_counter_ticks=60245059 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=330 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992119165 guest_counter_ticks=60269020 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=331 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992143119 guest_counter_ticks=60292974 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=332 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992167122 guest_counter_ticks=60316977 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=333 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992191090 guest_counter_ticks=60340945 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=334 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992215177 guest_counter_ticks=60365032 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=335 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992233328 guest_counter_ticks=60383183 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=336 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992239047 guest_counter_ticks=60388902 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=337 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992263134 guest_counter_ticks=60412989 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=338 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1992271254 guest_counter_ticks=60421109 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=339 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992287102 guest_counter_ticks=60436957 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=340 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992311203 guest_counter_ticks=60461058 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=341 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992335157 guest_counter_ticks=60485012 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=342 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992359118 guest_counter_ticks=60508973 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=343 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992383107 guest_counter_ticks=60532962 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=344 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992407068 guest_counter_ticks=60556923 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=345 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992431169 guest_counter_ticks=60581024 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=346 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992455151 guest_counter_ticks=60605006 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=347 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992472070 guest_counter_ticks=60621925 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=348 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992479042 guest_counter_ticks=60628897 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=349 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992503171 guest_counter_ticks=60653026 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=350 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1992511256 guest_counter_ticks=60661111 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=351 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992527104 guest_counter_ticks=60676959 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=352 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992551198 guest_counter_ticks=60701053 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=353 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992575152 guest_counter_ticks=60725007 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=354 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992599120 guest_counter_ticks=60748975 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=355 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992623200 guest_counter_ticks=60773055 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=356 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992647084 guest_counter_ticks=60796939 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=357 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992671171 guest_counter_ticks=60821026 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=358 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992695132 guest_counter_ticks=60844987 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=359 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992713304 guest_counter_ticks=60863159 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=360 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992719023 guest_counter_ticks=60868878 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=361 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992743166 guest_counter_ticks=60893021 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=362 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1992751265 guest_counter_ticks=60901120 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=363 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992767092 guest_counter_ticks=60916947 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=364 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992791102 guest_counter_ticks=60940957 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=365 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992815189 guest_counter_ticks=60965044 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=366 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992839164 guest_counter_ticks=60989019 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=367 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992863174 guest_counter_ticks=61013029 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=368 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992887065 guest_counter_ticks=61036920 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=369 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992911089 guest_counter_ticks=61060944 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=370 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992935085 guest_counter_ticks=61084940 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=371 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992953369 guest_counter_ticks=61103224 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=372 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992959102 guest_counter_ticks=61108957 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=373 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1992983112 guest_counter_ticks=61132967 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=374 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1992991253 guest_counter_ticks=61141108 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=375 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993007094 guest_counter_ticks=61156949 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=376 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993031188 guest_counter_ticks=61181043 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=377 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993055142 guest_counter_ticks=61204997 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=378 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993079145 guest_counter_ticks=61229000 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=379 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993103148 guest_counter_ticks=61253003 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=380 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993127270 guest_counter_ticks=61277125 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=381 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993151175 guest_counter_ticks=61301030 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=382 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993175171 guest_counter_ticks=61325026 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=383 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993193315 guest_counter_ticks=61343170 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=384 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993199048 guest_counter_ticks=61348903 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=385 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993223219 guest_counter_ticks=61373074 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=386 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=1993231255 guest_counter_ticks=61381110 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=387 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993247124 guest_counter_ticks=61396979 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=388 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993271197 guest_counter_ticks=61421052 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=389 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993295144 guest_counter_ticks=61444999 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=390 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993319091 guest_counter_ticks=61468946 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=391 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993343178 guest_counter_ticks=61493033 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=392 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993367111 guest_counter_ticks=61516966 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=393 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993391142 guest_counter_ticks=61540997 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=394 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993415082 guest_counter_ticks=61564937 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=395 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=1993433303 guest_counter_ticks=61583158 forwarding_ticks=7 injected=1
