AXVISOR_RT_HOST_TRACE schema=1 vm=1 counter_frequency_hz=24000000 start_ticks=2087341817 end_ticks=2210631984 records=1097 dropped=0 incomplete=0 failed_injections=0 unowned_virtual_timer_irqs=0 counter_frequency_mismatches=0
AXVISOR_RT_HOST_IRQ schema=1 sequence=274 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2142683376 guest_counter_ticks=55461308 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=275 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2142815816 guest_counter_ticks=55593748 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=276 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2142923371 guest_counter_ticks=55701303 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=277 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2143055846 guest_counter_ticks=55833778 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=278 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2143163359 guest_counter_ticks=55941291 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=279 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2143295953 guest_counter_ticks=56073885 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=280 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2143403368 guest_counter_ticks=56181300 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=281 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2143535822 guest_counter_ticks=56313754 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=282 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2143643755 guest_counter_ticks=56421687 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=283 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2143774830 guest_counter_ticks=56552762 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=284 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2143845999 guest_counter_ticks=56623931 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=285 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2143883645 guest_counter_ticks=56661577 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=286 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2144015119 guest_counter_ticks=56793051 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=287 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2144123731 guest_counter_ticks=56901663 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=288 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2144255947 guest_counter_ticks=57033879 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=289 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2144363397 guest_counter_ticks=57141329 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=290 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2144495893 guest_counter_ticks=57273825 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=291 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2144603371 guest_counter_ticks=57381303 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=292 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2144606787 guest_counter_ticks=57384719 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=293 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2144735461 guest_counter_ticks=57513393 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=294 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2144843849 guest_counter_ticks=57621781 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=295 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2144975246 guest_counter_ticks=57753178 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=296 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2145083368 guest_counter_ticks=57861300 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=297 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2145215227 guest_counter_ticks=57993159 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=298 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2145323335 guest_counter_ticks=58101267 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=299 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2145455264 guest_counter_ticks=58233196 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=300 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2145563421 guest_counter_ticks=58341353 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=301 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2145695203 guest_counter_ticks=58473135 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=302 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2145700334 guest_counter_ticks=58478266 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=303 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2145803577 guest_counter_ticks=58581509 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=304 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2145871869 guest_counter_ticks=58649801 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=305 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2145934792 guest_counter_ticks=58712724 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=306 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2146043572 guest_counter_ticks=58821504 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=307 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2146176768 guest_counter_ticks=58954700 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=308 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2146283350 guest_counter_ticks=59061282 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=309 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2146414803 guest_counter_ticks=59192735 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=310 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2146523338 guest_counter_ticks=59301270 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=311 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2146553564 guest_counter_ticks=59331496 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=312 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2146654826 guest_counter_ticks=59432758 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=313 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2146763515 guest_counter_ticks=59541447 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=314 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2146895199 guest_counter_ticks=59673131 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=315 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2147003615 guest_counter_ticks=59781547 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=316 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147107698 guest_counter_ticks=59885630 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=317 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147131442 guest_counter_ticks=59909374 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=318 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147134746 guest_counter_ticks=59912678 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=319 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147155515 guest_counter_ticks=59933447 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=320 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147179497 guest_counter_ticks=59957429 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=321 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147203437 guest_counter_ticks=59981369 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=322 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147227468 guest_counter_ticks=60005400 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=323 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2147243372 guest_counter_ticks=60021304 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=324 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147251401 guest_counter_ticks=60029333 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=325 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147275509 guest_counter_ticks=60053441 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=326 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147299491 guest_counter_ticks=60077423 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=327 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147323424 guest_counter_ticks=60101356 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=328 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147347399 guest_counter_ticks=60125331 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=329 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147371535 guest_counter_ticks=60149467 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=330 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147374720 guest_counter_ticks=60152652 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=331 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147395468 guest_counter_ticks=60173400 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=332 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147419478 guest_counter_ticks=60197410 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=333 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147443467 guest_counter_ticks=60221399 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=334 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147467379 guest_counter_ticks=60245311 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=335 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2147483367 guest_counter_ticks=60261299 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=336 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147491431 guest_counter_ticks=60269363 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=337 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147515448 guest_counter_ticks=60293380 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=338 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147539521 guest_counter_ticks=60317453 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=339 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147563475 guest_counter_ticks=60341407 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=340 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147587450 guest_counter_ticks=60365382 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=341 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147611446 guest_counter_ticks=60389378 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=342 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147614722 guest_counter_ticks=60392654 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=343 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147635498 guest_counter_ticks=60413430 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=344 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147659431 guest_counter_ticks=60437363 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=345 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147683511 guest_counter_ticks=60461443 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=346 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147707430 guest_counter_ticks=60485362 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=347 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2147723376 guest_counter_ticks=60501308 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=348 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147731398 guest_counter_ticks=60509330 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=349 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147739882 guest_counter_ticks=60517814 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=350 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147755450 guest_counter_ticks=60533382 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=351 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147779523 guest_counter_ticks=60557455 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=352 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147803505 guest_counter_ticks=60581437 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=353 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147827480 guest_counter_ticks=60605412 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=354 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147851462 guest_counter_ticks=60629394 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=355 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147854717 guest_counter_ticks=60632649 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=356 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147875500 guest_counter_ticks=60653432 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=357 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147899454 guest_counter_ticks=60677386 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=358 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147923471 guest_counter_ticks=60701403 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=359 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147947488 guest_counter_ticks=60725420 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=360 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2147963364 guest_counter_ticks=60741296 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=361 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147971393 guest_counter_ticks=60749325 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=362 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2147995515 guest_counter_ticks=60773447 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=363 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148019504 guest_counter_ticks=60797436 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=364 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148043451 guest_counter_ticks=60821383 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=365 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148067440 guest_counter_ticks=60845372 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=366 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148091478 guest_counter_ticks=60869410 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=367 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148094740 guest_counter_ticks=60872672 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=368 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148115495 guest_counter_ticks=60893427 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=369 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148139470 guest_counter_ticks=60917402 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=370 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148163452 guest_counter_ticks=60941384 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=371 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148187434 guest_counter_ticks=60965366 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=372 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2148203373 guest_counter_ticks=60981305 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=373 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148211430 guest_counter_ticks=60989362 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=374 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148235468 guest_counter_ticks=61013400 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=375 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148259499 guest_counter_ticks=61037431 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=376 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148283544 guest_counter_ticks=61061476 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=377 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148307456 guest_counter_ticks=61085388 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=378 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148331459 guest_counter_ticks=61109391 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=379 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148334721 guest_counter_ticks=61112653 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=380 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148355441 guest_counter_ticks=61133373 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=381 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148379444 guest_counter_ticks=61157376 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=382 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148403496 guest_counter_ticks=61181428 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=383 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148427450 guest_counter_ticks=61205382 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=384 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2148443368 guest_counter_ticks=61221300 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=385 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148451537 guest_counter_ticks=61229469 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=386 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148475470 guest_counter_ticks=61253402 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=387 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148499501 guest_counter_ticks=61277433 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=388 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148523441 guest_counter_ticks=61301373 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=389 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148547500 guest_counter_ticks=61325432 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=390 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148571517 guest_counter_ticks=61349449 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=391 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148574723 guest_counter_ticks=61352655 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=392 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148595506 guest_counter_ticks=61373438 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=393 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148619516 guest_counter_ticks=61397448 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=394 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148643470 guest_counter_ticks=61421402 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=395 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148667396 guest_counter_ticks=61445328 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=396 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2148683398 guest_counter_ticks=61461330 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=397 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148691406 guest_counter_ticks=61469338 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=398 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148715458 guest_counter_ticks=61493390 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=399 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148739398 guest_counter_ticks=61517330 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=400 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2148763471 guest_counter_ticks=61541403 forwarding_ticks=7 injected=1
